Time (s),Channel 1 (V)
0.0006270270270270269,-0.3620840447828555
0.000628277027027027,-0.3668027877227716
0.0006295270270270269,-0.3728697429312352
0.000630777027027027,-0.3802849104082461
0.000632027027027027,-0.3853407064152991
0.000633277027027027,-0.3944411392279944
0.000634527027027027,-0.405226837376374
0.000635777027027027,-0.4032045189735528
0.000637027027027027,-0.3974746168322262
0.000638277027027027,-0.3957893514965418
0.000639527027027027,-0.410282633383427
0.000640777027027027,-0.432191082747323
0.000642027027027027,-0.4348875072844179
0.0006432770270270269,-0.4332022419487336
0.000644527027027027,-0.4335392950158704
0.0006457770270270269,-0.4281464459416806
0.000647027027027027,-0.4220794907332172
0.0006482770270270269,-0.4399433032914708
0.000649527027027027,-0.4658963894610093
0.0006507770270270269,-0.4723003977366097
0.000652027027027027,-0.4733115569380203
0.000653277027027027,-0.4729745038708834
0.000654527027027027,-0.4743227161394309
0.000655777027027027,-0.4803896713478943
0.000657027027027027,-0.4857825204220843
0.000658277027027027,-0.4881418918920423
0.000659527027027027,-0.4915124225634109
0.000660777027027027,-0.4965682185704638
0.000662027027027027,-0.5043204391146117
0.000663277027027027,-0.5087021289873909
0.0006645270270270269,-0.5130838188601701
0.000665777027027027,-0.5208360394043179
0.0006670270270270269,-0.527914153814192
0.000668277027027027,-0.5282512068813289
0.0006695270270270269,-0.5312846844855607
0.000670777027027027,-0.5440927010367614
0.0006720270270270269,-0.5511708154466356
0.000673277027027027,-0.554878399185141
0.000674527027027027,-0.5656640973335206
0.000675777027027027,-0.5754386362804896
0.000677027027027027,-0.5700457872062998
0.000678277027027027,-0.5713939994748474
0.000679527027027027,-0.5784721138847214
0.000680777027027027,-0.5831908568246376
0.000682027027027027,-0.5882466528316904
0.0006832770270270269,-0.5986952979129332
0.000684527027027027,-0.6027399347185756
0.0006857770270270269,-0.6030769877857124
0.000687027027027027,-0.6084698368599022
0.0006882770270270269,-0.6182443758068713
0.000689527027027027,-0.6175702696725975
0.0006907770270270269,-0.611503314464134
0.000692027027027027,-0.6152108982026395
0.0006932770270270269,-0.6185814288740081
0.000694527027027027,-0.6324006046266195
0.000695777027027027,-0.6445345150435465
0.000697027027027027,-0.6502644171848733
0.000698277027027027,-0.6499273641177363
0.000699527027027027,-0.6482420987820521
0.000700777027027027,-0.6506014702520101
0.000702027027027027,-0.6529608417219681
0.000703277027027027,-0.6590277969304317
0.0007045270270270269,-0.6640835929374846
0.000705777027027027,-0.6650947521388952
0.0007070270270270269,-0.6701505481459481
0.000708277027027027,-0.6785768748243697
0.0007095270270270269,-0.6775657156229591
0.000710777027027027,-0.6768916094886854
0.0007120270270270269,-0.6849808830999701
0.000713277027027027,-0.6923960505769811
0.0007145270270270269,-0.6988000588525815
0.000715777027027027,-0.6930701567112548
0.000717027027027027,-0.6863290953685176
0.000718277027027027,-0.6994741649868552
0.000719527027027027,-0.7102598631352348
0.000720777027027027,-0.7085745977995505
0.000722027027027027,-0.7089116508666874
0.000723277027027027,-0.7132933407394666
0.000724527027027027,-0.717000924477972
0.0007257770270270269,-0.7210455612836144
0.000727027027027027,-0.7405946391775524
0.0007282770270270269,-0.7469986474531528
0.000729527027027027,-0.7284607287606254
0.0007307770270270269,-0.7230678796864356
0.000732027027027027,-0.7277866226263516
0.0007332770270270269,-0.7291348348948992
0.000734527027027027,-0.7352017901033626
0.000735777027027027,-0.7611548762729011
0.000737027027027027,-0.7705923621527333
0.000738277027027027,-0.7567731864001219
0.000739527027027027,-0.7567731864001219
0.000740777027027027,-0.7662106722799541
0.000742027027027027,-0.7790186888311549
0.000743277027027027,-0.7881191216438501
0.000744527027027027,-0.7844115379053447
0.000745777027027027,-0.7790186888311549
0.0007470270270270269,-0.7783445826968811
0.000748277027027027,-0.7894673339123975
0.0007495270270270269,-0.8039606157992827
0.000750777027027027,-0.8029494565978721
0.0007520270270270269,-0.8016012443293247
0.000753277027027027,-0.8086793587391987
0.0007545270270270269,-0.8083423056720619
0.000755777027027027,-0.8042976688664195
0.000757027027027027,-0.8144092608805255
0.000758277027027027,-0.8231726406260839
0.000759527027027027,-0.8140722078133885
0.000760777027027027,-0.8113757832762937
0.000762027027027027,-0.8278913835659999
0.000763277027027027,-0.832610126505916
0.000764527027027027,-0.8258690651631788
0.0007657770270270269,-0.8322730734387792
